state,city,population_2015
Texas,Sabine,7923
Texas,Jersey Village,7906
Texas,Bastrop,7856
Texas,Alamo Heights,7806
Texas,Eagle Mountain,7757
Texas,Cleveland,7745
Texas,Edna-Cordele,7721
Texas,River Oaks,7671
Texas,Jasper,7637
Texas,Monahans,7617
Texas,Sanger,7601
Texas,Highlands,7522
Texas,Crystal City,7513
Texas,Mexia,7501
Texas,Dayton,7465
Texas,Gonzales,7461
Texas,Hitchcock,7442
Texas,Lake Dallas,7429
Texas,Kennedale,7394
Texas,Navasota,7351
Texas,Murillo,7344
Texas,La Feria,7308
Texas,Homestead Meadows South,7247
Texas,Lampasas,7223
Texas,Seminole,7206
Texas,La Sara,7190
Texas,Manvel,7165
Texas,Floresville,7149
Texas,Celina,7086
Texas,Cuero,7063
Texas,Kaufman,6982
Texas,Roanoke,6974
Texas,Cameron Park,6963
Texas,Meadows Place,6958
Texas,Manor,6920
Texas,Fair Oaks Ranch,6914
Texas,Ben Wheeler-Edom,6892
Texas,Lantana,6874
Texas,Carthage,6822
Texas,Hornsby Bend,6791
Texas,La Rue-Poynor,6714
Texas,Melissa,6703
Texas,Hempstead,6699
Texas,Silsbee,6692
Texas,Abram-Perezville,6663
Texas,Lacy-Lakeview,6633
Texas,Elsa,6617
Texas,Crockett,6564
Texas,Lucas,6554
Texas,Lago Vista,6478
Texas,Los Fresnos,6447
Texas,Gladewater,6432
Texas,Elm Mott,6408
Texas,Iowa Park,6391
Texas,Camp Swift,6383
Texas,Harleton,6345
Texas,Decatur,6339
Texas,Canutillo,6321
Texas,White Oak,6318
Texas,Everman,6315
Texas,Kermit,6286
Texas,Sealy,6286
Texas,Willis,6275
Texas,Bridgeport,6239
Texas,Mila Doce,6222
Texas,Prairie View,6197
Texas,Nurillo,6188
Texas,Marble Falls,6185
Texas,Alton North,6182
Texas,Littlefield,6180
Texas,Keene,6153
Texas,Burnet,6138
Texas,Childress,6092
Texas,Slaton,6068
Texas,Southwest Bell,6053
Texas,Northeast Wharton,6046
Texas,Kingsland,6030
Texas,Joshua,6002
Utah,Salt Lake City,190884
Utah,North Davis,179550
Utah,West Valley City,134495
Utah,Provo,114801
Utah,West Jordan,110920
Utah,South Davis,106781
Utah,Orem,91781
Utah,Sandy,91148
Utah,Ogden,84316
Utah,St. George,78505
Utah,Layton,72231
Utah,South Jordan,62781
Utah,Millcreek,62139
Utah,Taylorsville,60433
Utah,Lehi,56275
Utah,Logan,48997
Utah,Murray,48822
Utah,Draper,46202
Utah,Bountiful,43385
Utah,Riverton,41457
Utah,Roy,37877
Utah,Spanish Fork,37527
Utah,Pleasant Grove,37064
Utah,Kearns,35731
Utah,Cottonwood Heights,34166
Utah,Tooele,32573
Utah,Midvale,31725
Utah,Springville,31464
Utah,Clearfield,30484
Utah,Kaysville,29494
Utah,Cedar City,29483
Utah,Herriman,28556
Utah,American Fork,28152
Utah,Holladay,27129
Utah,Syracuse,26639
Utah,Magna,26505
Utah,Eagle Mountain,25593
Utah,South Salt Lake,24748
Utah,Saratoga Springs,24356
Utah,Bingham,24210
Utah,East Millcreek,23790
Utah,Washington,23360
Utah,Farmington,22159
Utah,Clinton,21104
Utah,Cottonwood West,20833
Utah,Payson,19331
Utah,North Salt Lake,19193
Utah,Brigham City,18631
Utah,North Ogden,18172
Utah,Highland,17456
Utah,South Ogden,16852
Utah,Centerville,16819
Utah,Hurricane,15032
Utah,Heber,13599
Utah,Canyon Rim,11601
Utah,West Haven,11582
Utah,Oquirrh,11558
Utah,Woods Cross,11097
Utah,Smithfield,11014
Utah,Vernal,10844
Utah,Lindon,10723
Utah,Cedar Hills,10261
Utah,West Point,10204
Utah,Alpine,10131
Utah,Santaquin,10106
Utah,Bluffdale,9887
Utah,North Logan,9874
Utah,Grantsville,9838
Utah,Emigration,9626
Utah,Washington Terrace,9177
Utah,Mapleton,9071
Utah,Pleasant View,8948
Utah,Riverdale,8592
Utah,Price,8358
Utah,Hooper,8107
Utah,Tremonton,8066
Utah,Park City,8058
Utah,Little Cottonwood Creek Valley,8033
Utah,Mount Olympus,7902
Utah,Hyrum,7818
Utah,Summit Park,7775
Utah,Ivins,7665
Utah,Richfield,7518
Utah,Salem,7237
Utah,Providence,7066
Utah,Roosevelt,6777
Utah,South Weber,6731
Utah,Santa Clara,6671
Utah,Ogden Valley,6580
Utah,Ephraim,6463
Utah,Farr West,6329
Utah,Plain City,6214
Utah,Nibley,6172
Utah,Enoch,6115
Utah,Harrisville,6069
Vermont,Burlington,42211
Vermont,Essex,19587
Vermont,South Burlington,18743
Vermont,Colchester,17067
Vermont,Rutland,15942
Vermont,Hartford,9952
Vermont,Essex Junction,9881
Vermont,Bennington,9074
Vermont,Barre,8837
Vermont,Williston,8698
Vermont,Montpelier,7671
Vermont,Brattleboro,7414
Vermont,Winooski,7228
Vermont,Shelburne,7144
Vermont,St. Albans,6860
Vermont,Middlebury,6588
Vermont,St. Johnsbury,6193
Virginia,Virginia Beach,450980
Virginia,Norfolk,245428
Virginia,Chesapeake,233371
Virginia,Richmond,217853
Virginia,Arlington,207627
Virginia,Newport News,182965
Virginia,Alexandria,150575
Virginia,Hampton,136879
Virginia,Roanoke,99428
Virginia,Portsmouth,96004
Virginia,Suffolk,86806
Virginia,Lynchburg,79047
Virginia,Centreville,71135
Virginia,Dale City,65969
Virginia,Reston,58404
Virginia,Harrisonburg,52478
Virginia,Leesburg,49496
Virginia,McLean,48115
Virginia,Charlottesville,45593
Virginia,Tuckahoe,44990
Virginia,Blacksburg,43985
Virginia,Ashburn,43511
Virginia,Danville,42444
Virginia,Manassas,42081
Virginia,Lake Ridge,41058
Virginia,Burke,41055
Virginia,Annandale,41008
Virginia,Mechanicsville,36348
Virginia,Linton Hall,35725
Virginia,Marumsco,35036
Virginia,Oakton,34166
Virginia,Petersburg,32701
Virginia,Springfield,30484
Virginia,Fair Oaks,30223
Virginia,West Falls Church,29207
Virginia,Fredericksburg,28350
Virginia,Jefferson,28287
Virginia,Sterling,27822
Virginia,Winchester,27543
Virginia,Salem,25483
Virginia,Cave Spring,24922
Virginia,Short Pump,24729
Virginia,Herndon,24554
Virginia,Staunton,24538
Virginia,Fairfax,24483
Virginia,South Riding,24256
Virginia,Bailey's Crossroads,23643
Virginia,Chantilly,23039
Virginia,Lincolnia,22855
Virginia,West Springfield,22460
Virginia,Hopewell,22196
Virginia,Christiansburg,21805
Virginia,Waynesboro,21366
Virginia,Chester,20987
Virginia,Rose Hill,20226
Virginia,Tysons Corner,19627
Virginia,Montclair,19570
Virginia,Franklin Farm,19288
Virginia,Lorton,18610
Virginia,Meadowbrook,18312
Virginia,Franconia,18245
Virginia,Colonial Heights,17731
Virginia,Radford,17646
Virginia,McNair,17513
Virginia,Culpeper,17411
Virginia,Burke Centre,17326
Virginia,Idylwood,17288
Virginia,Bristol,17184
Virginia,Laurel,16713
Virginia,Vienna,16459
Virginia,Bon Air,16366
Virginia,Buckhall,16293
Virginia,Sudley,16203
Virginia,Wolf Trap,16131
Virginia,Fort Hunt,16045
Virginia,Cherry Hill,16000
Virginia,Hybla Valley,15801
Virginia,Highland Springs,15711
Virginia,Kingstowne,15556
Virginia,Great Falls,15427
Virginia,Merrifield,15212
Virginia,Manassas Park,15174
Virginia,Front Royal,15038
Virginia,Bull Run,14983
Virginia,East Highland Park,14796
Virginia,Glen Allen,14774
Virginia,Williamsburg,14691
Virginia,Hollins,14673
Virginia,Groveton,14598
Virginia,Martinsville,13711
Virginia,Falls Church,13601
Virginia,Kings Park West,13390
Virginia,Brandermill,13173
Virginia,Newington,12943
Virginia,Newington Forest,12442
Virginia,Mount Vernon,12416
Virginia,Broadlands,12313
Virginia,Timberlake,12183
Virginia,Neabsco,12068
Virginia,Poquoson,12048
Virginia,Fairfax Station,12030
Virginia,Jamestown district,11926
Virginia,Dranesville,11921
Virginia,Cascades,11912
Virginia,Lakeside,11849
Virginia,Sugarland Run,11799
Virginia,Gainesville,11481
Virginia,Madison Heights,11285
Virginia,Huntington,11267
Virginia,Lansdowne,11253
Virginia,Manchester,10804
Virginia,Lowes Island,10756
Virginia,Countryside,10072
Virginia,Lake Monticello,9920
Virginia,Warrenton,9907
Virginia,Brambleton,9845
Virginia,Wyndham,9785
Virginia,Lake Barcroft,9558
Virginia,West Gate,9504
Virginia,George Mason,9496
Virginia,Gloucester Point,9402
Virginia,Seven Corners,9255
Virginia,Stuarts Draft,9235
Virginia,Forest,9106
Virginia,Purcellville,8929
Virginia,Pulaski,8909
Virginia,Dunn Loring,8803
Virginia,Franklin,8526
Virginia,Woodburn,8480
Virginia,Rockwood,8431
Virginia,Floris,8375
Virginia,Quantico Station,8334
Virginia,Smithfield,8287
Virginia,Farmville,8229
Virginia,Triangle,8188
Virginia,Vinton,8180
Virginia,Greenbriar,8166
Virginia,Abingdon,8146
Virginia,Wytheville,8133
Virginia,New Baltimore,8119
Virginia,Montrose,7993
Virginia,South Boston,7986
Virginia,Fair Lakes,7942
Virginia,Dumbarton,7879
Virginia,Innsbrook,7753
Virginia,University of Virginia,7704
Virginia,Hollymead,7690
Virginia,Long Branch,7593
Virginia,Sandston,7571
Virginia,Yorkshire,7541
Virginia,Fishersville,7462
Virginia,Independent Hill,7419
Virginia,Collinsville,7335
Virginia,Ashland,7328
Virginia,Woodlake,7319
Virginia,Lexington,7311
Virginia,North Springfield,7274
Virginia,Stone Ridge,7214
Virginia,Lake of the Woods,7177
Virginia,Mantua,7135
Virginia,Fort Belvoir,7100
Virginia,Galax,7014
Virginia,Laurel Hill,6855
Virginia,Aquia Harbour,6727
Virginia,Ettrick,6682
Virginia,Buena Vista,6603
Virginia,Strasburg,6559
Virginia,Bedford,6466
Virginia,South Run,6389
Virginia,Bellwood,6352
Virginia,Pimmit Hills,6094
Washington,Seattle,668342
Washington,East Seattle,512735
Washington,Spokane,212052
Washington,Tacoma,205159
Washington,Vancouver,169294
Washington,Bellevue,136426
Washington,Kent,125560
Washington,Everett,106736
Washington,Renton,98404
Washington,Federal Way,93425
Washington,Yakima,93357
Washington,Spokane Valley,91729
Washington,Kirkland,85763
Washington,Bellingham,83365
Washington,Kennewick,77421
Washington,Auburn,76347
Washington,Pasco,68648
Washington,Marysville,65087
Washington,Graham-Thrift,62639
Washington,Lakewood,59610
Washington,Redmond,59285
Washington,Enumclaw Plateau,57513
Washington,Tahoma-Maple Valley,56368
Washington,Shoreline,55174
Washington,Issaquah Plateau,53651
Washington,Richland,53019
Washington,South Hill,52431
Washington,Sammamish,51229
Washington,Burien,50188
Washington,Olympia,49218
Washington,Gig Harbor Peninsula,47018
Washington,Lacey,45446
Washington,Edmonds,40896
Washington,Snoqualmie Valley,39400
Washington,Seattle Hill-Silver Firs,39176
Washington,Puyallup,39105
Washington,North Whidbey,39094
Washington,Bremerton,38572
Washington,Cascade-Fairwood,36930
Washington,Lynnwood,36687
Washington,Bothell,36567
Washington,Longview,36483
Washington,Parkland,35803
Washington,Issaquah,34056
Washington,Wenatchee,33261
Washington,Mount Vernon,33132
Washington,University Place,32282
Washington,Walla Walla,31910
Washington,Pullman,31682
Washington,Des Moines,31011
Washington,Lake Stevens,30284
Washington,East Hill-Meridian,29878
Washington,North Creek,28560
Washington,SeaTac,28126
Washington,Opportunity,27300
Washington,Spanaway,27227
Washington,Paine Field-Lake Stickney,27052
Washington,Picnic Point-North Lynnwood,25465
Washington,Maple Valley,25125
Washington,Mercer Island,24326
Washington,Graham,23491
Washington,Bainbridge Island,23293
Washington,Inglewood-Finn Hill,22707
Washington,Cottage Lake,22494
Washington,Oak Harbor,22306
Washington,Kenmore,21839
Washington,Moses Lake,21713
Washington,Camas,21220
Washington,Mukilteo,20993
Washington,Silver Firs,20891
Washington,Mountlake Terrace,20817
Washington,Eastmont,20101
Washington,West Lake Stevens,20049
Washington,Tukwila,19920
Washington,Salmon Creek,19686
Washington,Orchards,19556
Washington,Hazel Dell,19435
Washington,Port Angeles,19256
Washington,Silverdale,19204
Washington,Mill Creek,19200
Washington,Covington,19134
Washington,Battle Ground,18930
Washington,Tumwater,18820
Washington,Bonney Lake,18809
Washington,Arlington,18808
Washington,Union Hill-Novelty Hill,18805
Washington,Ellensburg,18774
Washington,Frederickson,18719
Washington,Five Corners,18159
Washington,Monroe,17899
Washington,Centralia,16623
Washington,Bothell West,16607
Washington,North Lynnwood,16574
Washington,Aberdeen,16255
Washington,Anacortes,16232
Washington,Sunnyside,16140
Washington,Mill Creek East,15709
Washington,Bryn Mawr-Skyway,15645
Washington,Discovery Bay,15589
Washington,Martha Lake,15473
Washington,East Wenatchee Bench,15174
Washington,Camano,15021
Washington,Washougal,14999
Washington,Lower Peninsula,14867
Washington,South Whidbey,14250
Washington,Elk Plain,14205
Washington,East Wenatchee,13505
Washington,White Center,13495
Washington,West Richland,13351
Washington,Port Orchard,13266
Washington,Northwest Benton,13232
Washington,Lake Forest Park,13184
Washington,Lynden,13165
Washington,Kingsgate,13065
Washington,Lakeland North,12942
Washington,Ferndale,12704
Washington,Artondale,12653
Washington,Snoqualmie,12630
Washington,Southern Slopes,12330
Washington,Central Whidbey,12168
Washington,Riverton-Boulevard Park,11948
Washington,Lake Tapps,11859
Washington,Kelso,11788
Washington,Lea Hill,11609
Washington,Lakeland South,11574
Washington,Enumclaw,11548
Washington,Prairie Ridge,11464
Washington,Cheney,11420
Washington,Woodinville,11372
Washington,Newcastle,11201
Washington,East Renton Highlands,11140
Washington,Grandview,11140
Washington,Hazel Dell North,11103
Washington,Fort Lewis,11046
Washington,Dishman,10925
Washington,West Valley,10882
Washington,Maltby,10830
Washington,Vashon Island,10811
Washington,Sedro-Woolley,10764
Washington,Klahanie,10674
Washington,Vashon,10624
Washington,Tulalip,10258
Washington,Veradale,10224
Washington,Colbert,10222
Washington,Lake Morton-Berrydale,10160
Washington,Agnew-Carlsborg,9934
Washington,Walnut Grove,9790
Washington,Shelton,9777
Washington,Minnehaha,9771
Washington,Edgewood,9749
Washington,Poulsbo,9702
Washington,Sumner,9677
Washington,Fife,9550
Washington,Snohomish,9544
Washington,Oak Bay,9384
Washington,DuPont,9313
Washington,Port Townsend,9255
Washington,Peninsula,9048
Washington,College Place,8997
Washington,Toppenish,8996
Washington,Midland,8962
Washington,Loon Lake,8931
Washington,Mill Plain,8872
Washington,Picnic Point,8809
Washington,Liberty Lake,8637
Washington,Burlington,8568
Washington,Alderwood Manor,8442
Washington,Birch Bay,8413
Washington,Northwest Yakima,8412
Washington,Hoquiam,8389
Washington,Gig Harbor,8375
Washington,Yelm,8223
Washington,Ephrata,8031
Washington,Bothell East,8018
Washington,Summit,7985
Washington,Waller,7922
Washington,Hazel Dell South,7919
Washington,Fairwood,7905
Washington,Mount Vista,7850
Washington,Lake Stickney,7777
Washington,Othello,7703
Washington,Duvall,7639
Washington,San Juan,7447
Washington,Selah,7444
Washington,Bangor Trident Base,7431
Washington,Felida,7385
Washington,East Whatcom,7368
Washington,Milton,7360
Washington,Clarkston,7359
Washington,Quincy,7355
Washington,Mead,7275
Washington,Orting,7266
Washington,Chehalis,7261
Washington,Summit View,7236
Washington,Parkwood,7126
Washington,Pacific,7079
Washington,Terrace Heights,6937
Washington,Northeast Yakima,6825
Washington,Boistfort,6742
Washington,Stanwood,6739
Washington,Sequim,6737
Washington,Fircrest,6658
Washington,Wollochet,6651
Washington,Normandy Park,6615
Washington,Wynoochee,6614
Washington,North Bend,6578
Washington,Lake Shore,6571
Washington,Airway Heights,6545
Washington,Clover Creek,6522
Washington,Tanglewilde-Thompson Place,6497
Washington,Sudden Valley,6441
Washington,Brier,6434
Washington,Riverton,6407
Washington,North Beach,6371
Washington,West Lake Sammamish,6340
Washington,Clarkston Heights-Vineland,6326
Washington,Leavenworth-Lake Wenatchee,6255
Washington,Belfair,6221
Washington,Hobart,6221
Washington,Otis Orchards-East Farms,6220
Washington,Olympic,6212
Washington,Steilacoom,6179
Washington,Ridgefield,6123
Washington,Bow,6099
Washington,Tahuya,6069
Washington,Bangor Base,6054
Washington,Union Gap,6030
Washington,Finley,6012
West Virginia,Charleston,50404
West Virginia,Huntington,48807
West Virginia,Morgantown,31073
West Virginia,Parkersburg,30981
West Virginia,Wheeling,27790
West Virginia,Weirton,19362
West Virginia,Fairmont,18740
West Virginia,Middletown district,18006
West Virginia,Martinsburg,17743
West Virginia,Beckley,17238
West Virginia,Clarksburg,16242
West Virginia,South Charleston,13214
West Virginia,Teays Valley,13175
West Virginia,Kabletown district,12110
West Virginia,St. Albans,10835
West Virginia,Vienna,10562
West Virginia,Bluefield,10448
West Virginia,Shepherdstown district,10445
West Virginia,Cross Lanes,9995
West Virginia,Moundsville,8891
West Virginia,Bridgeport,8358
West Virginia,Oak Hill,8175
West Virginia,Cheat Lake,7988
West Virginia,Dunbar,7749
West Virginia,Elkins,7286
West Virginia,Nitro,6837
West Virginia,Pea Ridge,6650
West Virginia,Hurricane,6396
West Virginia,Princeton,6359
Wisconsin,Milwaukee,599642
Wisconsin,Madison,245691
Wisconsin,Green Bay,104891
Wisconsin,Kenosha,99894
Wisconsin,Racine,78065
Wisconsin,Appleton,73971
Wisconsin,Waukesha,71489
Wisconsin,Eau Claire,67684
Wisconsin,Oshkosh,66621
Wisconsin,Janesville,64009
Wisconsin,West Allis,60624
Wisconsin,La Crosse,52440
Wisconsin,Sheboygan,48775
Wisconsin,Wauwatosa,47102
Wisconsin,Fond du Lac,42917
Wisconsin,New Berlin,39842
Wisconsin,Wausau,39302
Wisconsin,Brookfield,37982
Wisconsin,Greenfield,37157
Wisconsin,Beloit,36881
Wisconsin,Franklin,36278
Wisconsin,Menomonee Falls,35974
Wisconsin,Oak Creek,35053
Wisconsin,Manitowoc,33102
Wisconsin,Sun Prairie,31752
Wisconsin,West Bend,31692
Wisconsin,Fitchburg,27154
Wisconsin,Superior,26705
Wisconsin,Stevens Point,26658
Wisconsin,Mount Pleasant,26293
Wisconsin,Neenah,25855
Wisconsin,Caledonia,24708
Wisconsin,Muskego,24621
Wisconsin,De Pere,24555
Wisconsin,Watertown,23891
Wisconsin,Mequon,23509
Wisconsin,South Milwaukee,21236
Wisconsin,Grand Chute,20919
Wisconsin,Pleasant Prairie,20400
Wisconsin,Germantown,19901
Wisconsin,Howard,18987
Wisconsin,Marshfield,18691
Wisconsin,Middleton,18671
Wisconsin,Onalaska,18385
Wisconsin,Cudahy,18341
Wisconsin,Wisconsin Rapids,17966
Wisconsin,Menasha,17604
Wisconsin,Ashwaubenon,17111
Wisconsin,Beaver Dam,16536
Wisconsin,Oconomowoc,16319
Wisconsin,Menomonie,16237
Wisconsin,Kaukauna,15799
Wisconsin,Bellevue,15215
Wisconsin,River Falls,15175
Wisconsin,Whitewater,15040
Wisconsin,Weston,14988
Wisconsin,Greendale,14332
Wisconsin,Hartford,14280
Wisconsin,Whitefish Bay,14122
Wisconsin,Chippewa Falls,13965
Wisconsin,Allouez,13943
Wisconsin,Pewaukee,13942
Wisconsin,Hudson,13415
Wisconsin,Shorewood,13331
Wisconsin,Waunakee,13067
Wisconsin,Stoughton,13039
Wisconsin,Glendale,12887
Wisconsin,Bellevue Town,12651
Wisconsin,Fort Atkinson,12430
Wisconsin,Plover,12326
Wisconsin,Platteville,12281
Wisconsin,Brown Deer,12102
Wisconsin,Baraboo,12085
Wisconsin,Salem,12067
Wisconsin,Verona,12003
Wisconsin,Suamico,11878
Wisconsin,Port Washington,11586
Wisconsin,Grafton,11531
Wisconsin,Cedarburg,11506
Wisconsin,Richfield,11460
Wisconsin,Two Rivers,11437
Wisconsin,Waupun,11377
Wisconsin,Marinette,10897
Wisconsin,Harrison,10839
Wisconsin,Little Chute,10813
Wisconsin,Monroe,10781
Wisconsin,Sussex,10740
Wisconsin,Burlington,10541
Wisconsin,Greenville,10309
Wisconsin,Portage,10178
Wisconsin,Lisbon,10157
Wisconsin,Elkhorn,9975
Wisconsin,Oregon,9871
Wisconsin,Sparta,9667
Wisconsin,Somers,9597
Wisconsin,Holmen,9564
Wisconsin,St. Francis,9547
Wisconsin,Reedsburg,9533
Wisconsin,DeForest,9466
Wisconsin,Merrill,9364
Wisconsin,Tomah,9328
Wisconsin,Hartland,9205
Wisconsin,Shawano,9169
